Manufacturer,Model Name,Model Code,Model Number,Sub-model Name,Sub-model Code,Sub-model Number,Grade Name,Grade Number
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 일반캡 장축고상 골드,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 일반캡 장축저상 골드,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 더블캡 장축고상,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 더블캡 장축고상 슈퍼,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 슈퍼캡 장축고상,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 슈퍼캡 장축고상 슈퍼,6
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 슈퍼캡 장축저상,3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 슈퍼캡 장축저상 슈퍼,9
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 슈퍼캡 장축고상 골드,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,2.5톤 슈퍼캡 장축저상 골드,5
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 일반캡 장축고상 스탠다드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 일반캡 장축고상 디럭스,3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 일반캡 단축고상 슈퍼,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 일반캡 장축고상 슈퍼,3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 일반캡 장축고상 골드,4
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 슈퍼캡 장축고상,7
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 슈퍼캡 장축고상 슈퍼,8
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,3.5톤 슈퍼캡 장축고상 골드,27
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,내장탑차 2.5톤 일반캡 장축저상 슈퍼,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,내장탑차 2.5톤 슈퍼캡 장축고상 슈퍼,3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 2.5톤 파워게이트,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 2.5톤 일반캡 장축고상 슈퍼,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 2.5톤 일반캡 장축저상 슈퍼,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 2.5톤 슈퍼캡 장축고상 슈퍼,6
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 2.5톤 슈퍼캡 장축저상 슈퍼,5
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 3.5톤 일반캡 장축고상 슈퍼,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 3.5톤 슈퍼캡 장축고상 슈퍼,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이내장탑차 3.5톤 파워게이트,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉동탑차 2.0톤 내로우캡 장축고상 하이슈퍼 싱글컴프,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉동탑차 2.5톤 일반캡 장축고상 슈퍼 트윈컴프,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉동탑차 2.5톤 일반캡 장축저상 슈퍼 트윈컴프,3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉동탑차 2.5톤 슈퍼캡 장축고상 슈퍼 (트윈컴프),6
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉동탑차 3.5톤 일반캡 장축고상 슈퍼 (트윈컴프),3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉동탑차 3.5톤 파워게이트,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이냉동탑차 2.5톤 슈퍼캡 장축고상 슈퍼 (트윈컴프),0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이냉동탑차 2.5톤 슈퍼캡 장축저상 슈퍼 (트윈컴프),4
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이냉동탑차 2.5톤 일반캡 장축고상 슈퍼 (트윈컴프),0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이냉동탑차 2.5톤 일반캡 장축저상 슈퍼,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,장축저상 슈퍼,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이냉동탑차 3.5톤 일반캡 장축고상 슈퍼 (트윈컴프),7
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이냉동탑차 3.5톤 슈퍼캡 장축고상 슈퍼 (트윈컴프),11
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,하이파워냉동탑2.5톤슈퍼캡장축고상 슈퍼(트윈컴프),0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉장탑차 3.5톤 슈퍼캡,3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,냉동/냉장겸용탑2.5톤슈퍼캡 장축고상 슈퍼(트윈컴프),0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,윙바디 2.5톤 일반캡,4
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,윙바디 2.5톤 슈퍼캡 장축고상 프레스티지,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,윙바디 2.5톤 슈퍼캡,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,윙바디 3.5톤 일반캡 장축고상 슈퍼,7
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,윙바디 3.5톤 슈퍼캡 장축고상 골드,15
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,덤프트럭 2.5톤 내로우캡 단축고상 하이슈퍼,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,덤프트럭 2.5톤 일반캡 단축고상 슈퍼,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,덤프트럭 3.5톤 일반캡 단축고상,3
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,덤프트럭 3.5톤 일반캡 단축고상 슈퍼,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,진개덤프 2.5톤 내로우캡 단축고상 하이슈퍼,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,압착진개차 2.5톤 내로우캡 단축고상 하이슈퍼 (덤핑,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,암롤 2.5톤 내로우캡 단축고상 하이슈퍼,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,암롤 3.5톤 일반캡 단축고상,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,슈퍼,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,이동주유차 2.5톤 내로우캡 단축고상 디럭스,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,이동주유차 3.5톤 일반캡 단축고상,2
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,활어운반차 2.5톤 슈퍼캡 장축고상 슈퍼,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,활어운반차 2.5톤 슈퍼캡 장축고상 골드,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,활어운반차 3.5톤 슈퍼캡,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,재활용 수거차 2.5톤 슈퍼캡 장축저상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,재활용 수거차 3.5톤 슈퍼캡 장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭냉동탑차 2.5톤 슈퍼캡 장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭내장탑차 3.5톤 슈퍼캡 장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭냉동탑차 3.5톤 슈퍼캡 장축고상,5
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,4
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭냉장윙바디 3.1톤 슈퍼캡 장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭냉장윙바디 3.5톤 슈퍼캡 장축고상,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,1
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭윙바디 3.5톤 슈퍼캡 장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭윙바디 3.5톤 슈퍼캡 초장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,프레스티지,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭카고 3.5톤 슈퍼캡 장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,에어브레이크 EX10.3 일반캡 중축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,에어브레이크 EX10.3 슈퍼캡 장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,에어브레이크 EX10.3 슈퍼캡 초장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭카고 3.5톤 슈퍼캡 초장축 고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭냉동탑차 3.1톤 슈퍼캡 장축,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭프리미엄냉동탑차3.1톤슈퍼캡장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭윙바디 3.1톤 슈퍼캡 장축 고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,와이드 6.6 광폭윙바디 3.1톤 슈퍼캡 초장축고상,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,기본형,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,골드,0
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,e-마이티 (04년~15년),713
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,마이티 큐티 (04년~현재),51
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,마이티2 (98년~04년),153
현대,마이티,1246,"1,221",올 뉴 마이티 (15년~현재),2728,210,마이티 (87년~98년),94
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,올 뉴 마이티 (15년~현재),210
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,e-마이티 (04년~15년),713
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2톤 큐티 DLX,1
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2톤 큐티 HI-SUP,10
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2톤 내장탑차,4
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2톤 냉동탑차,4
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 일반캡 DLX,5
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 일반캡 SUP,9
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 일반캡 GOLD,4
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 큐티 DLX,3
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 큐티 HI-SUP,12
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 슈퍼캡 SUP,31
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 슈퍼캡 GOLD,20
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 더블캡 SUP,4
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 덤프,50
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 내장탑차,24
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 내장탑차 파워게이트,7
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 냉동탑차,22
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 보냉탑차,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 냉장탑차,1
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,2.5톤 윙바디,9
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 일반캡 DLX,180
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 일반캡 SUP,9
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 일반캡 GOLD,22
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 슈퍼캡 SUP,23
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 슈퍼캡 GOLD,21
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 윙바디,27
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 내장탑차,10
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 내장탑차 파워게이트,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 냉장탑차,1
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 냉동탑차,22
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 덤프,31
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,이동주유차,2
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,큐티 덤프,8
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,크레인,4
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,파워게이트,6
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,활어운반차,2
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,집게차,1
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,세이프티로더,15
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,기타,2
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,3.5톤 탱크로리,3
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,렉카,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,롤온,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,보틀캐리어,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,사다리차,1
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,셀프로더,1
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,암롤,5
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,압축진개,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,음식물쓰레기 수거차,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,익스탑,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,일반탑차,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,진개덤프,2
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,카고,95
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,탱크로리,0
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,마이티 큐티 (04년~현재),51
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,마이티2 (98년~04년),153
현대,마이티,1246,"1,221",e-마이티 (04년~15년),1372,713,마이티 (87년~98년),94
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,올 뉴 마이티 (15년~현재),210
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,e-마이티 (04년~15년),713
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,마이티 큐티 (04년~현재),51
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,2톤 일반캡,15
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,기본형,2
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,디럭스 단축고상,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,디럭스 장축고상,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,디럭스 장축저상,5
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,하이슈퍼 단축고상,1
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,하이슈퍼 장축고상,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,하이슈퍼 장축저상,7
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,2톤 슈퍼캡,1
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,2.5톤 일반캡,12
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,기본형,2
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,디럭스 단축고상,1
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,디럭스 장축고상,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,디럭스 장축저상,3
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,하이슈퍼 단축고상,1
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,하이슈퍼 장축고상,2
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,하이슈퍼 장축저상,3
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,냉동탑차 일반캡,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,기본형,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,장축고상 하이슈퍼,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,냉장탑차 일반캡,9
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,-,9
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,압착진개차 2.5톤 일반캡,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,기본형,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,단축고상 하이슈퍼,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,암롤 2.5톤 일반캡,12
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,기본형,9
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,단축고상 하이슈퍼,3
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,이동주유차 2.5톤 일반캡,1
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,기본형,0
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,단축고상 디럭스,1
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,윙바디 일반캡,1
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,마이티2 (98년~04년),153
현대,마이티,1246,"1,221",마이티 큐티 (04년~현재),2869,51,마이티 (87년~98년),94
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,올 뉴 마이티 (15년~현재),210
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,e-마이티 (04년~15년),713
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,마이티 큐티 (04년~현재),51
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,마이티2 (98년~04년),153
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,SUP 2.5톤,1
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,SUP 2.5톤 단축,1
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,GOLD 2.5톤,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,DLX3.5톤,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,2톤 장축,2
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,5톤 장축,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,일반캡 2.5톤,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,슈퍼캡 2.5톤,13
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,더블캡 2.5톤,4
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,더블캡 터보,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,일반캡 3.5톤,3
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,슈퍼캡 3.5톤,2
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,윙바디,6
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,2.5톤,1
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,3.5톤,5
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,카고 2.5톤,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,내장탑차,1
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,냉동탑차,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,더블캡,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,카고,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,3웨이 덤프트럭,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,덤프트럭,5
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,렉카,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,보냉탑차,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,세이프티로더,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,활어운반차,9
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,음식물쓰레기 수거차,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,이동주유차,18
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,진개덤프,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,기타,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,롤온,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,버큠로리,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,암롤,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,압착진개,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,압축진개,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,익스탑,29
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,일반탑차,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,집게차,53
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,크레인,1
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,탱크로리,0
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,파워게이트,5
현대,마이티,1246,"1,221",마이티2 (98년~04년),1373,153,마이티 (87년~98년),94
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,올 뉴 마이티 (15년~현재),210
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,e-마이티 (04년~15년),713
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,마이티 큐티 (04년~현재),51
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,마이티2 (98년~04년),153
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,마이티 (87년~98년),94
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,일반탑차,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,롤온,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,3.5톤 카캐리어,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,압착진개차(터보),0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,익스탑,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,집게차,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,기타,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,냉동탑차,4
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,탱크로리,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,이동주유차,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,기본형,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,3.5톤 일반캡 단축고상 SUP,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,윙바디,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,기본형,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,3.5톤 슈퍼캡 장축고상 디젤 유로6 F170 골드,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,버큠로리,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,압착진개,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,압축진개,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,음식물쓰레기 수거차,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,활어운반차,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,파워게이트,0
현대,마이티,1246,"1,221",마이티 (87년~98년),1368,94,보틀캐리어,0
